Ruta,X,Y,Direccion
41,21.878169,-102.273091,1
41,21.878175,-102.273721,1
41,21.878215,-102.274065,1
41,21.878242,-102.274609,1
41,21.878282,-102.275275,1
41,21.878295,-102.275819,1
41,21.878375,-102.276463,1
41,21.878381,-102.276929,1
41,21.878461,-102.278139,1
41,21.878554,-102.279542,1
41,21.878614,-102.280566,1
41,21.878621,-102.281103,1
41,21.878773,-102.281218,1
41,21.878779,-102.281404,1
41,21.878685,-102.281535,1
41,21.878661,-102.281728,1
41,21.878699,-102.282188,1
41,21.878821,-102.283297,1
41,21.878939,-102.284259,1
41,21.879043,-102.285513,1
41,21.879137,-102.286169,1
41,21.879232,-102.286859,1
41,21.879343,-102.288068,1
41,21.879367,-102.288885,1
41,21.879375,-102.289141,1
41,21.879327,-102.289669,1
41,21.879264,-102.290708,1
41,21.879209,-102.291781,1
41,21.879074,-102.293084,1
41,21.878979,-102.293807,1
41,21.878742,-102.294736,1
41,21.878537,-102.295749,1
41,21.878371,-102.296456,1
41,21.878189,-102.297222,1
41,21.877984,-102.297971,1
41,21.877818,-102.298848,1
41,21.877652,-102.299487,1
41,21.877557,-102.299853,1
41,21.877399,-102.300407,1
41,21.877257,-102.300909,1
41,21.877186,-102.301199,1
41,21.877099,-102.301514,1
41,21.876854,-102.302331,1
41,21.876538,-102.303421,1
41,21.876143,-102.304801,1
41,21.875898,-102.305738,1
41,21.875645,-102.306751,1
41,21.875305,-102.307969,1
41,21.875084,-102.308599,1
41,21.874847,-102.309535,1
41,21.874562,-102.310642,1
41,21.874372,-102.311383,1
41,21.874246,-102.311886,1
41,21.874167,-102.312252,1
41,21.873724,-102.313538,1
41,21.873377,-102.314347,1
41,21.873029,-102.315164,1
41,21.872563,-102.316424,1
41,21.872168,-102.317378,1
41,21.871867,-102.318136,1
41,21.871638,-102.318664,1
41,21.871527,-102.319098,1
41,21.871322,-102.319643,1
41,21.871188,-102.320137,1
41,21.871235,-102.320929,1
41,21.871346,-102.322079,1
41,21.871409,-102.322581,1
41,21.871535,-102.323646,1
41,21.871717,-102.324744,1
41,21.871844,-102.325749,1
41,21.871986,-102.326856,1
41,21.872128,-102.327622,1
41,21.872563,-102.329291,1
41,21.872966,-102.330713,1
41,21.873313,-102.332008,1
41,21.873622,-102.333243,1
41,21.873898,-102.334333,1
41,21.874391,-102.336237,1
41,21.874966,-102.338381,1
41,21.875575,-102.340737,1
41,21.875967,-102.342125,1
41,21.876289,-102.343377,1
41,21.876841,-102.345335,1
41,21.877381,-102.347393,1
41,21.877911,-102.349401,1
41,21.878474,-102.351607,1
41,21.879061,-102.353541,1
41,21.879498,-102.355252,1
41,21.879866,-102.356764,1
41,21.880384,-102.358747,1
41,21.880683,-102.359863,1
41,21.881361,-102.362218,1
41,21.881798,-102.364003,1
41,21.881975,-102.364729,1
41,21.881875,-102.364736,2
41,21.881688,-102.364035,2
41,21.881361,-102.362218,2
41,21.880683,-102.359863,2
41,21.880384,-102.358747,2
41,21.879866,-102.356764,2
41,21.879498,-102.355252,2
41,21.879061,-102.353541,2
41,21.878474,-102.351607,2
41,21.877911,-102.349401,2
41,21.877381,-102.347393,2
41,21.876841,-102.345335,2
41,21.876289,-102.343377,2
41,21.875967,-102.342125,2
41,21.875575,-102.340737,2
41,21.874966,-102.338381,2
41,21.874391,-102.336237,2
41,21.873898,-102.334333,2
41,21.873622,-102.333243,2
41,21.873313,-102.332008,2
41,21.872966,-102.330713,2
41,21.872563,-102.329291,2
41,21.872128,-102.327622,2
41,21.871986,-102.326856,2
41,21.871844,-102.325749,2
41,21.871717,-102.324744,2
41,21.871535,-102.323646,2
41,21.871409,-102.322581,2
41,21.871346,-102.322079,2
41,21.871235,-102.320929,2
41,21.871188,-102.320137,2
41,21.871322,-102.319643,2
41,21.871527,-102.319098,2
41,21.871638,-102.318664,2
41,21.871867,-102.318136,2
41,21.872168,-102.317378,2
41,21.872563,-102.316424,2
41,21.873029,-102.315164,2
41,21.873377,-102.314347,2
41,21.873724,-102.313538,2
41,21.874167,-102.312252,2
41,21.874246,-102.311886,2
41,21.874372,-102.311383,2
41,21.874562,-102.310642,2
41,21.874847,-102.309535,2
41,21.875084,-102.308599,2
41,21.875305,-102.307969,2
41,21.875645,-102.306751,2
41,21.875898,-102.305738,2
41,21.876143,-102.304801,2
41,21.876538,-102.303421,2
41,21.876854,-102.302331,2
41,21.877099,-102.301514,2
41,21.877186,-102.301199,2
41,21.877257,-102.300909,2
41,21.877399,-102.300407,2
41,21.877557,-102.299853,2
41,21.877652,-102.299487,2
41,21.877818,-102.298848,2
41,21.877984,-102.297971,2
41,21.878189,-102.297222,2
41,21.878371,-102.296456,2
41,21.878537,-102.295749,2
41,21.878742,-102.294736,2
41,21.878979,-102.293807,2
41,21.879074,-102.293084,2
41,21.879209,-102.291781,2
41,21.879264,-102.290708,2
41,21.879327,-102.289669,2
41,21.879375,-102.289141,2
41,21.879367,-102.288885,2
41,21.879343,-102.288068,2
41,21.879232,-102.286859,2
41,21.879137,-102.286169,2
41,21.879043,-102.285513,2
41,21.878939,-102.284259,2
41,21.878821,-102.283297,2
41,21.878699,-102.282188,2
41,21.878661,-102.281728,2
41,21.878566,-102.281529,2
41,21.878454,-102.281354,2
41,21.878517,-102.281187,2
41,21.878621,-102.281103,2
41,21.878614,-102.280566,2
41,21.878554,-102.279542,2
41,21.878461,-102.278139,2
41,21.878381,-102.276929,2
41,21.878375,-102.276463,2
41,21.878295,-102.275819,2
41,21.878282,-102.275275,2
41,21.878242,-102.274609,2
41,21.878215,-102.274065,2
41,21.878175,-102.273721,2
41,21.878169,-102.273091,2
41,21.878116,-102.271952,2
41,21.878082, -102.271537,2
41,21.878051,-102.271073,2
41,21.878003,-102.269923,2
41,21.877908,-102.268552,2
41,21.877867,-102.267277,2
41,21.877754,-102.265286,2
41,21.877727,-102.264383,2
41,21.878564,-102.262772,2
41,21.879029,-102.261985,2
41,21.878206,-102.260896,2
41,21.877289,-102.259607,2
41,21.876292,-102.258218,2
41,21.875348,-102.256915,2
41,21.874391,-102.255626,2
41,21.873767,-102.254752,2
41,21.872823,-102.253449,2
41,21.871893,-102.251902,2
41,21.871547,-102.251358,2
41,21.871131,-102.250677,2
41,21.870371,-102.249418,2
41,21.869357,-102.247779,2
41,21.868445,-102.246173,2
41,21.867981,-102.245089,2
41,21.867833,-102.244542,2
41,21.868319,-102.244353,2
41,21.868924,-102.244178,2
41,21.869656,-102.244353,2
41,21.870769,-102.244823,2
41,21.871768,-102.245248,2
41,21.872825,-102.245731,2
41,21.873264,-102.245903,2
41,21.873791,-102.246161,2
41,21.874956,-102.246611,2
41,21.876131,-102.247094,2
41,21.877677,-102.247652,2
41,21.878747,-102.248069,2
41,21.879573,-102.248348,2
41,21.879394,-102.248788,2
41,21.879334,-102.249206,2
41,21.879265,-102.250065,2
41,21.879235,-102.250998,2
41,21.879186,-102.251526,2
41,21.879158,-102.252299,2
41,21.879066,-102.253703,2
41,21.879029,-102.254721,2
42,21.834924,-102.288353,1
42,21.835291,-102.286168,1
42,21.835713,-102.284287,1
42,21.836023,-102.282284,1
42,21.836333,-102.280979,1
42,21.836532,-102.280035,1
42,21.838341,-102.280165,1
42,21.840592,-102.280165,1
42,21.842663,-102.280144,1
42,21.844675,-102.280509,1
42,21.846129,-102.280702,1
42,21.846587,-102.280787,1
42,21.847583,-102.281002,1
42,21.849554,-102.281431,1
42,21.850929,-102.281603,1
42,21.852263,-102.281839,1
42,21.853796,-102.282053,1
42,21.855539,-102.282407,1
42,21.855897,-102.282439,1
42,21.856654,-102.282611,1
42,21.857709,-102.282825,1
42,21.858904,-102.282761,1
42,21.859825,-102.282805,1
42,21.860109,-102.282754,1
42,21.860097,-102.282448,1
42,21.860085,-102.281542,1
42,21.860109,-102.280611,1
42,21.860074,-102.279437,1
42,21.860097,-102.278442,1
42,21.860085,-102.277013,1
42,21.860026,-102.275724,1
42,21.860014,-102.274525,1
42,21.859967,-102.273402,1
42,21.859967,-102.272917,1
42,21.859979,-102.272279,1
42,21.859952,-102.271123,1
42,21.859959,-102.270114,1
42,21.859924,-102.269454,1
42,21.859664,-102.269431,1
42,21.859164,-102.269439,1
42,21.858389,-102.269454,1
42,21.857601,-102.269439,1
42,21.856692,-102.269386,1
42,21.855826,-102.269386,1
42,21.855073,-102.269386,1
42,21.854073,-102.269371,1
42,21.853221,-102.269371,1
42,21.852446,-102.269363,1
42,21.852116,-102.269325,1
42,21.852172,-102.269037,1
42,21.852446,-102.267899,1
42,21.852672,-102.266935,1
42,21.853059,-102.265327,1
42,21.853355,-102.264227,1
42,21.853622,-102.263188,1
42,21.853883,-102.261951,1
42,21.854263,-102.260335,1
42,21.854672,-102.258712,1
42,21.854988,-102.257506,1
42,21.855115,-102.256944,1
42,21.855193,-102.256603,1
42,21.855509,-102.255336,1
42,21.855904,-102.253629,1
42,21.856199,-102.252711,1
42,21.856664,-102.251952,1
42,21.857382,-102.251178,1
42,21.858333,-102.250427,1
42,21.859481,-102.249813,1
42,21.860642,-102.249191,1
42,21.862001,-102.248462,1
42,21.863339,-102.247787,1
42,21.864261,-102.247264,1
42,21.865205,-102.246687,1
42,21.865691,-102.246171,1
42,21.866141,-102.245473,1
42,21.866402,-102.245147,1
42,21.866951,-102.244829,1
42,21.867458,-102.244586,1
42,21.867824,-102.244396,1
42,21.868359,-102.244222,1
42,21.868929,-102.244047,1
42,21.869457,-102.244115,1
42,21.870175,-102.244442,1
42,21.870844,-102.244707,1
42,21.871752,-102.245087,1
42,21.872865,-102.245602,1
42,21.873329,-102.245784,1
